date,ticker,open,high,low,close,adj_close,volume
,,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC
2018-10-18,^IXIC,7616.47021484375,7616.85986328125,7452.4599609375,7485.14013671875,7485.14013671875,2567980000
2018-10-19,^IXIC,7530.16015625,7582.89013671875,7428.2998046875,7449.02978515625,7449.02978515625,2547790000
2018-10-22,^IXIC,7486.740234375,7520.5400390625,7424.740234375,7468.6298828125,7468.6298828125,2301010000
2018-10-23,^IXIC,7328.5498046875,7472.580078125,7260.1298828125,7437.5400390625,7437.5400390625,2752010000
2018-10-24,^IXIC,7423.2099609375,7435.68994140625,7099.0,7108.39990234375,7108.39990234375,2959560000
2018-10-25,^IXIC,7197.490234375,7364.81982421875,7178.5400390625,7318.33984375,7318.33984375,2788090000
2018-10-26,^IXIC,7125.18017578125,7283.31982421875,7057.0,7167.2099609375,7167.2099609375,2971530000
2018-10-29,^IXIC,7272.419921875,7295.60986328125,6922.830078125,7050.2900390625,7050.2900390625,2711900000
2018-10-30,^IXIC,7017.8701171875,7166.83984375,7001.47998046875,7161.64990234375,7161.64990234375,2699220000
2018-10-31,^IXIC,7276.6201171875,7368.490234375,7270.6298828125,7305.89990234375,7305.89990234375,2918880000
2018-11-01,^IXIC,7327.81982421875,7435.8798828125,7286.5,7434.06005859375,7434.06005859375,2728760000
2018-11-02,^IXIC,7424.02001953125,7466.52978515625,7298.68017578125,7356.990234375,7356.990234375,2899670000
2018-11-05,^IXIC,7344.080078125,7349.22998046875,7255.8798828125,7328.85009765625,7328.85009765625,2186310000
2018-11-06,^IXIC,7326.06982421875,7400.64013671875,7320.89013671875,7375.9599609375,7375.9599609375,2300920000
2018-11-07,^IXIC,7446.08984375,7572.93017578125,7435.8701171875,7570.75,7570.75,2687410000
2018-11-08,^IXIC,7544.169921875,7566.93017578125,7499.7099609375,7530.8798828125,7530.8798828125,2475160000
2018-11-09,^IXIC,7468.509765625,7474.33984375,7349.47998046875,7406.89990234375,7406.89990234375,2426750000
2018-11-12,^IXIC,7364.0498046875,7371.08984375,7193.77001953125,7200.8701171875,7200.8701171875,2305340000
2018-11-13,^IXIC,7230.68994140625,7319.1201171875,7182.85986328125,7200.8701171875,7200.8701171875,2361240000
2018-11-14,^IXIC,7265.39013671875,7285.56982421875,7101.169921875,7136.39013671875,7136.39013671875,2566210000
2018-11-15,^IXIC,7112.830078125,7274.259765625,7072.35986328125,7259.02978515625,7259.02978515625,2523500000
2018-11-16,^IXIC,7193.60009765625,7274.85986328125,7171.7001953125,7247.8701171875,7247.8701171875,2466980000
2018-11-19,^IXIC,7217.240234375,7224.1201171875,7011.39990234375,7028.47998046875,7028.47998046875,2381430000
2018-11-20,^IXIC,6867.43017578125,6994.75,6830.759765625,6908.81982421875,6908.81982421875,2672250000
2018-11-21,^IXIC,6985.509765625,7029.93017578125,6951.6201171875,6972.25,6972.25,1867840000
2018-11-23,^IXIC,6919.52001953125,6987.89013671875,6919.16015625,6938.97998046875,6938.97998046875,958950000
2018-11-26,^IXIC,7026.5,7083.93017578125,7003.1201171875,7081.85009765625,7081.85009765625,2036910000
2018-11-27,^IXIC,7041.22998046875,7105.14013671875,7014.35986328125,7082.7001953125,7082.7001953125,2076790000
2018-11-28,^IXIC,7135.080078125,7292.7099609375,7090.97998046875,7291.58984375,7291.58984375,2413120000
2018-11-29,^IXIC,7267.3701171875,7319.9599609375,7217.68994140625,7273.080078125,7273.080078125,2018190000
2018-11-30,^IXIC,7279.2998046875,7332.7900390625,7255.68017578125,7330.5400390625,7330.5400390625,2547970000
2018-12-03,^IXIC,7486.1298828125,7486.509765625,7392.22021484375,7441.509765625,7441.509765625,2643150000
2018-12-04,^IXIC,7407.9501953125,7421.10986328125,7150.10986328125,7158.43017578125,7158.43017578125,2655720000
2018-12-06,^IXIC,7017.0498046875,7189.52001953125,6984.33984375,7188.259765625,7188.259765625,2857650000
2018-12-07,^IXIC,7163.490234375,7205.3701171875,6945.27001953125,6969.25,6969.25,2504680000
2018-12-10,^IXIC,6959.6298828125,7047.6201171875,6878.990234375,7020.52001953125,7020.52001953125,2380270000
2018-12-11,^IXIC,7121.66015625,7129.830078125,6983.009765625,7031.830078125,7031.830078125,2286810000
2018-12-12,^IXIC,7127.0,7197.2900390625,7096.56005859375,7098.31005859375,7098.31005859375,2427080000
2018-12-13,^IXIC,7135.27978515625,7154.64013671875,7034.81982421875,7070.330078125,7070.330078125,2162210000
2018-12-14,^IXIC,6986.3701171875,7027.169921875,6898.990234375,6910.66015625,6910.66015625,2218330000
2018-12-17,^IXIC,6886.4599609375,6931.81005859375,6710.009765625,6753.72998046875,6753.72998046875,2697400000
2018-12-18,^IXIC,6809.81982421875,6847.27001953125,6733.7099609375,6783.91015625,6783.91015625,2623270000
2018-12-19,^IXIC,6777.58984375,6868.85986328125,6586.5,6636.830078125,6636.830078125,2919140000
2018-12-20,^IXIC,6607.759765625,6666.2001953125,6447.91015625,6528.41015625,6528.41015625,3282440000
2018-12-21,^IXIC,6573.490234375,6586.68017578125,6304.6298828125,6332.990234375,6332.990234375,4571670000
2018-12-24,^IXIC,6278.490234375,6355.18017578125,6190.169921875,6192.919921875,6192.919921875,1647440000
2018-12-26,^IXIC,6257.85986328125,6555.52978515625,6214.33984375,6554.35986328125,6554.35986328125,2572890000
2018-12-27,^IXIC,6457.18994140625,6583.009765625,6336.97021484375,6579.490234375,6579.490234375,2449110000
2018-12-28,^IXIC,6616.7900390625,6684.18017578125,6529.22021484375,6584.52001953125,6584.52001953125,2216250000
2018-12-31,^IXIC,6649.52001953125,6659.9599609375,6570.06005859375,6635.27978515625,6635.27978515625,2109320000
2019-01-02,^IXIC,6506.91015625,6693.7099609375,6506.8798828125,6665.93994140625,6665.93994140625,2261800000
2019-01-03,^IXIC,6584.77001953125,6600.2099609375,6457.1298828125,6463.5,6463.5,2631550000
2019-01-04,^IXIC,6567.14013671875,6760.68994140625,6554.240234375,6738.85986328125,6738.85986328125,2596150000
2019-01-07,^IXIC,6757.52978515625,6855.60009765625,6741.39990234375,6823.47021484375,6823.47021484375,2523450000
2019-01-08,^IXIC,6893.43994140625,6909.580078125,6795.85986328125,6897.0,6897.0,2407340000
2019-01-09,^IXIC,6923.06005859375,6985.22021484375,6899.56005859375,6957.080078125,6957.080078125,2434500000
2019-01-10,^IXIC,6908.64990234375,6991.3701171875,6877.080078125,6986.06982421875,6986.06982421875,2190110000
2019-01-11,^IXIC,6947.4599609375,6975.64990234375,6933.60009765625,6971.47998046875,6971.47998046875,2074310000
2019-01-14,^IXIC,6908.02978515625,6936.22021484375,6887.47998046875,6905.919921875,6905.919921875,1960780000
2019-01-15,^IXIC,6931.39013671875,7025.85009765625,6928.1201171875,7023.830078125,7023.830078125,2066090000
2019-01-16,^IXIC,7033.75,7079.6298828125,7028.1201171875,7034.68994140625,7034.68994140625,2163730000
2019-01-17,^IXIC,7010.1298828125,7113.9501953125,7003.6201171875,7084.4599609375,7084.4599609375,2149280000
2019-01-18,^IXIC,7134.10009765625,7185.3798828125,7096.6201171875,7157.22998046875,7157.22998046875,2459920000
2019-01-22,^IXIC,7109.56982421875,7110.16015625,6979.81005859375,7020.35986328125,7020.35986328125,2397660000
2019-01-23,^IXIC,7061.64990234375,7084.85009765625,6953.22998046875,7025.77001953125,7025.77001953125,2288090000
2019-01-24,^IXIC,7042.25,7078.9599609375,7029.9501953125,7073.4599609375,7073.4599609375,2419110000
2019-01-25,^IXIC,7128.18017578125,7174.56005859375,7111.08984375,7164.85986328125,7164.85986328125,2446550000
2019-01-28,^IXIC,7075.009765625,7086.2998046875,7034.25,7085.68017578125,7085.68017578125,2448790000
2019-01-29,^IXIC,7087.490234375,7092.2900390625,7011.47021484375,7028.2900390625,7028.2900390625,2106370000
2019-01-30,^IXIC,7094.7900390625,7201.31005859375,7065.56982421875,7183.080078125,7183.080078125,2569410000
2019-01-31,^IXIC,7208.169921875,7303.1201171875,7205.9501953125,7281.740234375,7281.740234375,2947490000
2019-02-01,^IXIC,7256.3701171875,7299.93994140625,7243.41015625,7263.8701171875,7263.8701171875,2398800000
2019-02-04,^IXIC,7266.27978515625,7348.22998046875,7261.06982421875,7347.5400390625,7347.5400390625,2106030000
2019-02-05,^IXIC,7356.33984375,7408.68017578125,7355.35986328125,7402.080078125,7402.080078125,2284960000
2019-02-06,^IXIC,7400.43994140625,7410.77001953125,7346.72021484375,7375.27978515625,7375.27978515625,2179400000
2019-02-07,^IXIC,7316.5,7336.740234375,7235.0498046875,7288.35009765625,7288.35009765625,2310700000
2019-02-08,^IXIC,7232.2998046875,7299.43994140625,7225.14013671875,7298.2001953125,7298.2001953125,2102520000
2019-02-11,^IXIC,7327.3701171875,7343.56005859375,7290.02978515625,7307.89990234375,7307.89990234375,1908490000
2019-02-12,^IXIC,7358.85009765625,7419.43017578125,7349.7998046875,7414.6201171875,7414.6201171875,2140130000
2019-02-13,^IXIC,7437.4599609375,7461.66015625,7413.83984375,7420.3798828125,7420.3798828125,2103840000
2019-02-14,^IXIC,7390.25,7454.419921875,7375.7099609375,7426.9501953125,7426.9501953125,2117500000
2019-02-15,^IXIC,7468.56982421875,7477.27978515625,7440.259765625,7472.41015625,7472.41015625,2263640000
2019-02-19,^IXIC,7450.75,7507.7900390625,7450.27001953125,7486.77001953125,7486.77001953125,2124140000
2019-02-20,^IXIC,7490.31005859375,7513.7001953125,7455.25,7489.06982421875,7489.06982421875,2202670000
2019-02-21,^IXIC,7475.41015625,7485.75,7430.89013671875,7459.7099609375,7459.7099609375,2144680000
2019-02-22,^IXIC,7481.6298828125,7527.5400390625,7479.009765625,7527.5400390625,7527.5400390625,2428560000
2019-02-25,^IXIC,7585.2998046875,7602.68994140625,7551.60986328125,7554.4599609375,7554.4599609375,2399410000
2019-02-26,^IXIC,7535.2900390625,7573.22021484375,7524.31005859375,7549.2998046875,7549.2998046875,2305760000
2019-02-27,^IXIC,7526.419921875,7562.2900390625,7485.39013671875,7554.509765625,7554.509765625,2430790000
2019-02-28,^IXIC,7533.31005859375,7561.89990234375,7516.47998046875,7532.52978515625,7532.52978515625,2676790000
2019-03-01,^IXIC,7587.4501953125,7603.0400390625,7540.75,7595.35009765625,7595.35009765625,2490920000
2019-03-04,^IXIC,7636.6201171875,7643.66015625,7501.56005859375,7577.56982421875,7577.56982421875,2582090000
2019-03-05,^IXIC,7582.2900390625,7598.66015625,7543.5400390625,7576.35986328125,7576.35986328125,2166670000
2019-03-06,^IXIC,7575.3798828125,7579.02001953125,7499.8701171875,7505.919921875,7505.919921875,2256550000
2019-03-07,^IXIC,7483.7900390625,7489.080078125,7397.18994140625,7421.4599609375,7421.4599609375,2462690000
2019-03-08,^IXIC,7334.35009765625,7411.52001953125,7332.919921875,7408.14013671875,7408.14013671875,2260950000
2019-03-11,^IXIC,7442.56005859375,7558.22998046875,7442.39990234375,7558.06005859375,7558.06005859375,2248460000
2019-03-12,^IXIC,7571.85009765625,7611.1298828125,7560.4599609375,7591.02978515625,7591.02978515625,2171620000
2019-03-13,^IXIC,7621.3798828125,7677.06982421875,7619.4599609375,7643.41015625,7643.41015625,2379260000
2019-03-14,^IXIC,7644.7900390625,7653.10009765625,7627.02001953125,7630.91015625,7630.91015625,2198900000
2019-03-15,^IXIC,7658.41015625,7714.9599609375,7652.0400390625,7688.52978515625,7688.52978515625,3451860000
2019-03-18,^IXIC,7696.3798828125,7737.669921875,7677.740234375,7714.47998046875,7714.47998046875,2302140000
2019-03-19,^IXIC,7747.39990234375,7767.89013671875,7699.14990234375,7723.9501953125,7723.9501953125,2457920000
2019-03-20,^IXIC,7721.9501953125,7779.240234375,7674.0400390625,7728.97021484375,7728.97021484375,2464230000
2019-03-21,^IXIC,7705.43017578125,7850.10986328125,7705.43017578125,7838.9599609375,7838.9599609375,2502810000
2019-03-22,^IXIC,7800.25,7817.830078125,7642.56982421875,7642.669921875,7642.669921875,2504740000
2019-03-25,^IXIC,7618.97998046875,7662.3798828125,7579.2900390625,7637.5400390625,7637.5400390625,2162490000
2019-03-26,^IXIC,7700.0,7738.169921875,7649.2099609375,7691.52001953125,7691.52001953125,2080350000
2019-03-27,^IXIC,7702.0498046875,7712.83984375,7582.08984375,7643.3798828125,7643.3798828125,2244070000
2019-03-28,^IXIC,7660.06982421875,7689.16015625,7619.81982421875,7669.169921875,7669.169921875,1922150000
2019-03-29,^IXIC,7726.7099609375,7733.6201171875,7688.509765625,7729.31982421875,7729.31982421875,2311790000
2019-04-01,^IXIC,7800.240234375,7831.4501953125,7777.08984375,7828.91015625,7828.91015625,2230050000
2019-04-02,^IXIC,7824.60986328125,7854.919921875,7811.27978515625,7848.68994140625,7848.68994140625,2123250000
2019-04-03,^IXIC,7891.18017578125,7938.259765625,7870.89990234375,7895.5498046875,7895.5498046875,2509630000
2019-04-04,^IXIC,7894.259765625,7917.64990234375,7844.9599609375,7891.77978515625,7891.77978515625,2152640000
2019-04-05,^IXIC,7914.509765625,7940.4501953125,7909.14013671875,7938.68994140625,7938.68994140625,2157050000
2019-04-08,^IXIC,7924.89013671875,7955.89990234375,7891.85009765625,7953.8798828125,7953.8798828125,2075550000
2019-04-09,^IXIC,7924.77001953125,7945.5498046875,7897.60986328125,7909.27978515625,7909.27978515625,2078800000
2019-04-10,^IXIC,7922.72998046875,7965.330078125,7916.89990234375,7964.240234375,7964.240234375,2012290000
2019-04-11,^IXIC,7975.2001953125,7975.2001953125,7933.41015625,7947.35986328125,7947.35986328125,1969480000
2019-04-12,^IXIC,7984.14990234375,7992.08984375,7952.60986328125,7984.16015625,7984.16015625,1968900000
2019-04-15,^IXIC,7987.16015625,7993.330078125,7933.56982421875,7976.009765625,7976.009765625,1827710000
2019-04-16,^IXIC,8000.56982421875,8017.56005859375,7978.81005859375,8000.22998046875,8000.22998046875,2102740000
2019-04-17,^IXIC,8044.97021484375,8052.39990234375,7973.3798828125,7996.080078125,7996.080078125,2317330000
2019-04-18,^IXIC,7998.4501953125,8002.31005859375,7950.97021484375,7998.06005859375,7998.06005859375,2124630000
2019-04-22,^IXIC,7969.3701171875,8017.14990234375,7965.89990234375,8015.27001953125,8015.27001953125,1790990000
2019-04-23,^IXIC,8026.75,8128.8701171875,8023.81005859375,8120.81982421875,8120.81982421875,2099410000
2019-04-24,^IXIC,8122.8798828125,8139.5498046875,8101.7001953125,8102.009765625,8102.009765625,2043310000
2019-04-25,^IXIC,8150.85009765625,8151.83984375,8075.41015625,8118.68017578125,8118.68017578125,2073370000
2019-04-26,^IXIC,8100.27978515625,8146.419921875,8060.89013671875,8146.39990234375,8146.39990234375,1982560000
2019-04-29,^IXIC,8147.64990234375,8176.080078125,8136.41015625,8161.85009765625,8161.85009765625,1781860000
2019-04-30,^IXIC,8104.91015625,8124.60986328125,8050.5498046875,8095.39013671875,8095.39013671875,2131850000
2019-05-01,^IXIC,8132.93017578125,8146.0,8048.22998046875,8049.64013671875,8049.64013671875,2273540000
2019-05-02,^IXIC,8046.47998046875,8094.06005859375,7976.77001953125,8036.77001953125,8036.77001953125,2211530000
2019-05-03,^IXIC,8092.8798828125,8164.7099609375,8084.7998046875,8164.0,8164.0,2081080000
2019-05-06,^IXIC,7981.85009765625,8135.5400390625,7981.85009765625,8123.2900390625,8123.2900390625,1979650000
2019-05-07,^IXIC,8043.52001953125,8070.97021484375,7899.02001953125,7963.759765625,7963.759765625,2397600000
2019-05-08,^IXIC,7946.240234375,8004.490234375,7923.35009765625,7943.31982421875,7943.31982421875,2214680000
2019-05-09,^IXIC,7853.2099609375,7929.77978515625,7796.16015625,7910.58984375,7910.58984375,2549500000
2019-05-10,^IXIC,7881.31005859375,7949.33984375,7759.33984375,7916.93994140625,7916.93994140625,2421470000
2019-05-13,^IXIC,7720.06982421875,7760.830078125,7627.22021484375,7647.02001953125,7647.02001953125,2484820000
2019-05-14,^IXIC,7689.66015625,7776.2001953125,7665.2998046875,7734.490234375,7734.490234375,2103140000
2019-05-15,^IXIC,7682.7998046875,7838.72021484375,7682.240234375,7822.14990234375,7822.14990234375,2014080000
2019-05-16,^IXIC,7832.580078125,7946.22998046875,7826.669921875,7898.0498046875,7898.0498046875,2168720000
2019-05-17,^IXIC,7829.02978515625,7918.7099609375,7810.35009765625,7816.27978515625,7816.27978515625,2176380000
2019-05-20,^IXIC,7714.06005859375,7747.27001953125,7678.35009765625,7702.3798828125,7702.3798828125,2130700000
2019-05-21,^IXIC,7765.56982421875,7804.43994140625,7752.919921875,7785.72021484375,7785.72021484375,2000130000
2019-05-22,^IXIC,7749.7998046875,7786.330078125,7738.35009765625,7750.83984375,7750.83984375,1884660000
2019-05-23,^IXIC,7660.72021484375,7665.14990234375,7585.31982421875,7628.27978515625,7628.27978515625,2270530000
2019-05-24,^IXIC,7675.56982421875,7694.14990234375,7631.25,7637.009765625,7637.009765625,1685230000
2019-05-28,^IXIC,7655.66015625,7693.740234375,7603.759765625,7607.35009765625,7607.35009765625,2378470000
2019-05-29,^IXIC,7553.02001953125,7581.10986328125,7503.93994140625,7547.31005859375,7547.31005859375,2282120000
2019-05-30,^IXIC,7565.4599609375,7595.89990234375,7527.66015625,7567.72021484375,7567.72021484375,1875180000
2019-05-31,^IXIC,7470.9501953125,7506.85986328125,7448.22998046875,7453.14990234375,7453.14990234375,2239420000
2019-06-03,^IXIC,7441.2099609375,7457.66015625,7292.22021484375,7333.02001953125,7333.02001953125,2580670000
2019-06-04,^IXIC,7413.93994140625,7529.5,7385.02001953125,7527.1201171875,7527.1201171875,2374130000
2019-06-05,^IXIC,7585.68017578125,7589.47021484375,7498.169921875,7575.47998046875,7575.47998046875,2139290000
2019-06-06,^IXIC,7582.240234375,7634.1201171875,7546.22021484375,7615.5498046875,7615.5498046875,2093470000
2019-06-07,^IXIC,7652.97021484375,7767.02001953125,7647.91015625,7742.10009765625,7742.10009765625,2074120000
2019-06-10,^IXIC,7798.8701171875,7895.43994140625,7795.759765625,7823.169921875,7823.169921875,2042340000
2019-06-11,^IXIC,7901.0400390625,7909.990234375,7798.6298828125,7822.56982421875,7822.56982421875,2121150000
2019-06-12,^IXIC,7803.1298828125,7819.16015625,7773.97021484375,7792.72021484375,7792.72021484375,1978930000
2019-06-13,^IXIC,7822.56005859375,7848.35986328125,7813.60009765625,7837.1298828125,7837.1298828125,1848360000
2019-06-14,^IXIC,7807.18994140625,7819.2099609375,7778.1201171875,7796.66015625,7796.66015625,1808370000
2019-06-17,^IXIC,7819.43017578125,7865.97998046875,7812.60986328125,7845.02001953125,7845.02001953125,1950550000
2019-06-18,^IXIC,7920.97998046875,8005.2099609375,7911.669921875,7953.8798828125,7953.8798828125,2250550000
2019-06-19,^IXIC,7970.259765625,7998.58984375,7930.3798828125,7987.31982421875,7987.31982421875,2027520000
2019-06-20,^IXIC,8087.4501953125,8088.8798828125,7996.8701171875,8051.33984375,8051.33984375,2108250000
2019-06-21,^IXIC,8028.68994140625,8073.02001953125,8011.2001953125,8031.7099609375,8031.7099609375,2909540000
2019-06-24,^IXIC,8040.580078125,8047.56005859375,8004.6298828125,8005.7001953125,8005.7001953125,2073470000
2019-06-25,^IXIC,8005.27001953125,8007.31005859375,7879.14990234375,7884.72021484375,7884.72021484375,2132550000
2019-06-26,^IXIC,7933.919921875,7974.27978515625,7903.06982421875,7909.97021484375,7909.97021484375,2122730000
2019-06-27,^IXIC,7939.35986328125,7976.580078125,7935.47021484375,7967.759765625,7967.759765625,2083920000
2019-06-28,^IXIC,7988.759765625,8010.14990234375,7961.4599609375,8006.240234375,8006.240234375,4101490000
